SKU Code,SAP Code,SAP Name,Category,Model Code,Model Name,UPC Code,HS Code,Release Date,Season,Capacity(Capacity Unit),Collection Name,Color,Material,Size (mm),Net Weight(Weight Unit),Country of Origin,Care Instructions,Line Name,Operational Status,Sales Grade,Design Grade,SAP Price (KRW),Paid Packaging Options,Product Name (ko),Product Name (en),Product Description (ko),Product Description (en),Collection Name (ko),Collection Name (en),Internal Search Keyword (ko),Internal Search Keyword (en),Sales Availability by Channel
B00000046,17000014,CHESS FORK-02BK,FLATWARE > FORK,18000005,CHESS FORK,8809907775422,8215992000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,27*174*3,52,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",CHESS,CONTINUED,1,1.0,23000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",체스 포크&나이프 듀오 세트,Chess Fork&Knife Duo Set,블랙 포인트 패턴을 정교하게 입힌 체스 듀오 세트,Chess Duo Set with an intricate black pattern,,,"포크 나이프 세트, 포크 세트, 나이프 세트, 디너 세트, 식사용 세트","fork knife set, knife set, fork set, dinner set, table set",NUF_Official_KR
B00000045,17000124,BUCKLE SPOON-02,FLATWARE > SPOON,18000062,BUCKLE SPOON,8800294294114,8215991000,2025-09-05,2025,0.000 (),STRAIGHT,Silver,,34*180*4,35,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",BUCKLE,CONTINUED,2,2.0,28000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",버클 듀오 세트,Buckle Duo Set,버클을 연상시키는 넥과 핸들이 우아하게 어우러지는 듀오 세트,Duo Set with an elegant design featuring a buckle-inspired neck and handle,버클,Buckle,"스푼 포크 세트, 숟가락 포크 세트, 스푼세트, 포크 세트, 디너 세트, 식사용 세트","spoon fork set, spoon set, fork set, dinner set, table set",NUF_Official_KR
B00000045,17000123,BUCKLE FORK-02,FLATWARE > FORK,18000061,BUCKLE FORK,8800294294107,8215992000,2025-09-05,2025,0.000 (),STRAIGHT,Silver,,21*180*4,0,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",BUCKLE,CONTINUED,2,2.0,28000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",버클 듀오 세트,Buckle Duo Set,버클을 연상시키는 넥과 핸들이 우아하게 어우러지는 듀오 세트,Duo Set with an elegant design featuring a buckle-inspired neck and handle,버클,Buckle,"스푼 포크 세트, 숟가락 포크 세트, 스푼세트, 포크 세트, 디너 세트, 식사용 세트","spoon fork set, spoon set, fork set, dinner set, table set",NUF_Official_KR
B00000044,17000122,SHINING SPOON-02SV,FLATWARE > SPOON,18000060,SHINING SPOON,8800294293681,8215991000,2025-09-05,2025,0.000 (),PATTERN,Silver,,36*184*9,67,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",STAR,CONTINUED,2,2.0,32000,,샤이닝 듀오 세트,Shining Duo Set,유니크한 스타 패턴 핸들이 돋보이는 샤이닝 듀오 세트,Shining Duo Set with unique star-patterned handles,,,"스푼 포크 세트, 숟가락 포크 세트, 스푼세트, 포크 세트, 디너 세트, 식사용 세트","spoon fork set, spoon set, fork set, dinner set, table set",NUF_Official_KR
B00000044,17000120,SHINING FORK-02SV,FLATWARE > FORK,18000058,SHINING FORK,8800294293674,8215992000,2025-09-05,2025,0.000 (),PATTERN,Silver,,28*182*9,62,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",STAR,CONTINUED,2,2.0,32000,,샤이닝 듀오 세트,Shining Duo Set,유니크한 스타 패턴 핸들이 돋보이는 샤이닝 듀오 세트,Shining Duo Set with unique star-patterned handles,,,"스푼 포크 세트, 숟가락 포크 세트, 스푼세트, 포크 세트, 디너 세트, 식사용 세트","spoon fork set, spoon set, fork set, dinner set, table set",NUF_Official_KR
B00000043,17000126,EMBOSS SPOON-02BK,FLATWARE > SPOON,18000064,EMBOSS SPOON,8800294294138,8215991000,2025-09-05,2025,0.000 (),STRAIGHT,"Silver,Black",,39*173*5,47,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",EMBOSS,CONTINUED,1,1.0,23000,,엠보스 스푼&포크 듀오 세트,Emboss Spoon&Fork Duo Set,볼륨감있는 핸들 디테일이 인상적인 엠보스 듀오 세트,Emboss Duo Set with voluminous embossed details on the handles,,,"스푼 포크 세트, 숟가락 포크 세트, 스푼세트, 포크 세트, 디너 세트, 식사용 세트","spoon fork set, spoon set, fork set, dinner set, table set",NUF_Official_KR
B00000043,17000125,EMBOSS FORK-02BK,FLATWARE > FORK,18000063,EMBOSS FORK,8800294294121,8215992000,2025-09-05,2025,0.000 (),STRAIGHT,"Silver,Black",,26*173*5,43,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",EMBOSS,CONTINUED,1,1.0,23000,,엠보스 스푼&포크 듀오 세트,Emboss Spoon&Fork Duo Set,볼륨감있는 핸들 디테일이 인상적인 엠보스 듀오 세트,Emboss Duo Set with voluminous embossed details on the handles,,,"스푼 포크 세트, 숟가락 포크 세트, 스푼세트, 포크 세트, 디너 세트, 식사용 세트","spoon fork set, spoon set, fork set, dinner set, table set",NUF_Official_KR
B00000042,17000104,LINE SPOON-02BK,FLATWARE > SPOON,18000020,LINE SPOON,8809907775750,8215991000,2025-09-05,2025,0.000 (),LINE,"Silver,Black",,43*192*7,69,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",LINE,CONTINUED,1,1.0,23000,,라인 스푼&포크 듀오 세트 블랙,Line Spoon&Fork Duo Set Black,블랙 포인트로 미니멀한 실루엣을 완성한 라인 듀오 세트,Line Duo Set with a minimalistic design accentuated by black edges,,,"스푼 포크 세트, 숟가락 포크 세트, 스푼세트, 포크 세트, 디너 세트, 식사용 세트","spoon fork set, spoon set, fork set, dinner set, table set",NUF_Official_KR
B00000042,17000101,LINE FORK-02BK,FLATWARE > FORK,18000016,LINE FORK,8809907775712,8215992000,2025-09-05,2025,0.000 (),LINE,"Silver,Black",,30*178*7,63,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",LINE,CONTINUED,1,1.0,23000,,라인 스푼&포크 듀오 세트 블랙,Line Spoon&Fork Duo Set Black,블랙 포인트로 미니멀한 실루엣을 완성한 라인 듀오 세트,Line Duo Set with a minimalistic design accentuated by black edges,,,"스푼 포크 세트, 숟가락 포크 세트, 스푼세트, 포크 세트, 디너 세트, 식사용 세트","spoon fork set, spoon set, fork set, dinner set, table set",NUF_Official_KR
B00000041,17000077,WAVE SPOON-02BK,FLATWARE > SPOON,18000038,WAVE SPOON,8809907776221,8215991000,2025-09-05,2025,0.000 (),WAVE,"Silver,Black",,40*171*3,57,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",WAVE,CONTINUED,1,1.0,23000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",웨이브 스푼&포크 듀오 세트,Wave Spoon&Fork Duo Set,입체적인 곡선 쉐입이 돋보이는 웨이브 듀오 세트,Wave Duo Set with sculptural curves,,,"스푼 포크 세트, 숟가락 포크 세트, 스푼세트, 포크 세트, 디너 세트, 식사용 세트","spoon fork set, spoon set, fork set, dinner set, table set",NUF_Official_KR
B00000041,17000071,WAVE FORK-02BK,FLATWARE > FORK,18000035,WAVE FORK,8809907776160,8215992000,2025-09-05,2025,0.000 (),WAVE,"Silver,Black",,27*171*3,50,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",WAVE,CONTINUED,1,1.0,23000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",웨이브 스푼&포크 듀오 세트,Wave Spoon&Fork Duo Set,입체적인 곡선 쉐입이 돋보이는 웨이브 듀오 세트,Wave Duo Set with sculptural curves,,,"스푼 포크 세트, 숟가락 포크 세트, 스푼세트, 포크 세트, 디너 세트, 식사용 세트","spoon fork set, spoon set, fork set, dinner set, table set",NUF_Official_KR
B00000040,17000018,CHESS SPOON-02BK,FLATWARE > SPOON,18000009,CHESS SPOON,8809907775460,8215991000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,37*174*3,55,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",CHESS,CONTINUED,1,1.0,23000,,체스 스푼&포크 듀오 세트,Chess Spoon&Fork Duo Set,블랙 포인트 패턴을 정교하게 입힌 체스 듀오 세트,Chess Duo Set with an intricate black pattern,,,"스푼 포크 세트, 숟가락 포크 세트, 스푼세트, 포크 세트, 디너 세트, 식사용 세트","spoon fork set, spoon set, fork set, dinner set, table set",NUF_Official_KR
B00000040,17000014,CHESS FORK-02BK,FLATWARE > FORK,18000005,CHESS FORK,8809907775422,8215992000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,27*174*3,52,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",CHESS,CONTINUED,1,1.0,23000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",체스 스푼&포크 듀오 세트,Chess Spoon&Fork Duo Set,블랙 포인트 패턴을 정교하게 입힌 체스 듀오 세트,Chess Duo Set with an intricate black pattern,,,"스푼 포크 세트, 숟가락 포크 세트, 스푼세트, 포크 세트, 디너 세트, 식사용 세트","spoon fork set, spoon set, fork set, dinner set, table set",NUF_Official_KR
B00000039,17000077,WAVE SPOON-02BK,FLATWARE > SPOON,18000038,WAVE SPOON,8809907776221,8215991000,2025-09-05,2025,0.000 (),WAVE,"Silver,Black",,40*171*3,57,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",WAVE,CONTINUED,1,1.0,23000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",웨이브 디너 2인 세트,Wave Dinner Set for Two,입체적인 곡선 쉐입이 돋보이는 2인 웨이브 디너 세트 & 스타일링 가능한 곡선형 슬롯 홀더,Wave Dinner Set for two people with sculptural curves (includes curved slot holders for pairing),,,"디너 커트러리 세트, 커트러리 세트, 테이블 세트, 식사용 커트러리 세트, 2인용 세트, 홀더 세트","dinner cutlery set, cutlery set, flatware set, dinner flatware set, dining cutlery set, set for two, 2-person set, holder set",NUF_Official_KR
B00000039,17000074,WAVE KNIFE-02BK,FLATWARE > KNIFE,18000037,WAVE KNIFE,8809907776191,8211910000,2025-09-05,2025,0.000 (),WAVE,"Silver,Black",,22*171*3,42,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",WAVE,CONTINUED,1,1.0,23000,,웨이브 디너 2인 세트,Wave Dinner Set for Two,입체적인 곡선 쉐입이 돋보이는 2인 웨이브 디너 세트 & 스타일링 가능한 곡선형 슬롯 홀더,Wave Dinner Set for two people with sculptural curves (includes curved slot holders for pairing),,,"디너 커트러리 세트, 커트러리 세트, 테이블 세트, 식사용 커트러리 세트, 2인용 세트, 홀더 세트","dinner cutlery set, cutlery set, flatware set, dinner flatware set, dining cutlery set, set for two, 2-person set, holder set",NUF_Official_KR
B00000039,17000071,WAVE FORK-02BK,FLATWARE > FORK,18000035,WAVE FORK,8809907776160,8215992000,2025-09-05,2025,0.000 (),WAVE,"Silver,Black",,27*171*3,50,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",WAVE,CONTINUED,1,1.0,23000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",웨이브 디너 2인 세트,Wave Dinner Set for Two,입체적인 곡선 쉐입이 돋보이는 2인 웨이브 디너 세트 & 스타일링 가능한 곡선형 슬롯 홀더,Wave Dinner Set for two people with sculptural curves (includes curved slot holders for pairing),,,"디너 커트러리 세트, 커트러리 세트, 테이블 세트, 식사용 커트러리 세트, 2인용 세트, 홀더 세트","dinner cutlery set, cutlery set, flatware set, dinner flatware set, dining cutlery set, set for two, 2-person set, holder set",NUF_Official_KR
B00000039,17000061,WAVE HOLDER-02,TABLE ACCESSORIES > TABLE ACCESSORIES,18000047,WAVE HOLDER,8809907776061,7615109020,2025-09-05,2025,0.000 (),WAVE,Silver,,170.6*33.7*31.8,388,중국," | KO: 식기세척기 및 전자레인지 사용 금지
부드러운 스펀지와 중성세제로 세척, 용도 외 사용 금지
과탄산소다 사용 금지 | EN: Not safe for dishwasher or microwave
Use a soft sponge and mild detergent, Use only for its intended use
Do not use oxygen bleach (e.g., sodium percarbonate)",WAVE,CONTINUED,1,2.0,60000,"S16000232:NUF 2025 SHOPPING BAG (M), S16000241:NUF 2025 WARE GIFT BOX (M)",웨이브 디너 2인 세트,Wave Dinner Set for Two,입체적인 곡선 쉐입이 돋보이는 2인 웨이브 디너 세트 & 스타일링 가능한 곡선형 슬롯 홀더,Wave Dinner Set for two people with sculptural curves (includes curved slot holders for pairing),,,"디너 커트러리 세트, 커트러리 세트, 테이블 세트, 식사용 커트러리 세트, 2인용 세트, 홀더 세트","dinner cutlery set, cutlery set, flatware set, dinner flatware set, dining cutlery set, set for two, 2-person set, holder set",NUF_Official_KR
B00000038,17000127,EMBOSS KNIFE-02BK,FLATWARE > KNIFE,18000065,EMBOSS KNIFE,8800294294145,8211910000,2025-09-05,2025,0.000 (),STRAIGHT,"Silver,Black",,22*173*5,35,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",EMBOSS,CONTINUED,1,1.0,23000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",엠보스 디너 세트,Emboss Dinner Set,볼륨감있는 핸들 디테일이 인상적인 엠보스 디너 세트,Emboss Dinner Set with voluminous embossed details on the handles,,,"디너 커트러리 세트, 커트러리 세트, 테이블 세트, 식사용 커트러리 세트","dinner cutlery set, cutlery set, flatware set, dinner flatware set, dining cutlery set",NUF_Official_KR
B00000038,17000126,EMBOSS SPOON-02BK,FLATWARE > SPOON,18000064,EMBOSS SPOON,8800294294138,8215991000,2025-09-05,2025,0.000 (),STRAIGHT,"Silver,Black",,39*173*5,47,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",EMBOSS,CONTINUED,1,1.0,23000,,엠보스 디너 세트,Emboss Dinner Set,볼륨감있는 핸들 디테일이 인상적인 엠보스 디너 세트,Emboss Dinner Set with voluminous embossed details on the handles,,,"디너 커트러리 세트, 커트러리 세트, 테이블 세트, 식사용 커트러리 세트","dinner cutlery set, cutlery set, flatware set, dinner flatware set, dining cutlery set",NUF_Official_KR
